Date,DOW,Cal Year,Week,Period,Quarter,Location,Area,This Year Net Sales,Last Year Net Sales,This Year Transactions,Last Year Transactions,Catering Sales
3/9/24,Saturday,2024,10,3,1,Marina Del Rey,SoCal 4,2949.08,3027.43,127,128,160
3/9/24,Saturday,2024,10,3,1,Newport Beach,SoCal 4,2760.61,1637.15,124,78,0
3/9/24,Saturday,2024,10,3,1,Tustin,SoCal 4,3792.57,4227.44,145,153,0
3/9/24,Saturday,2024,10,3,1,Westminster,SoCal 4,2711.96,0,100,0,0
3/10/24,Sunday,2024,10,3,1,Carson,SoCal 4,3335.64,3071.78,129,123,0
3/10/24,Sunday,2024,10,3,1,Costa Mesa,SoCal 4,3073.01,3214.69,95,120,1055
3/10/24,Sunday,2024,10,3,1,El Segundo,SoCal 4,2049.08,3600.96,87,130,0
3/10/24,Sunday,2024,10,3,1,Five Points,SoCal 4,1883.52,,78,,0
3/10/24,Sunday,2024,10,3,1,Fountain Valley,SoCal 4,2375.12,3498.69,99,138,0
3/10/24,Sunday,2024,10,3,1,LBX,SoCal 4,4054.57,,186,,0
3/10/24,Sunday,2024,10,3,1,Long Beach,SoCal 4,4302.02,4256.65,163,166,0
3/10/24,Sunday,2024,10,3,1,Manhattan Beach,SoCal 4,3239.91,3413.78,120,151,0
3/10/24,Sunday,2024,10,3,1,Marina Del Rey,SoCal 4,2753.56,3568.75,110,155,0
3/10/24,Sunday,2024,10,3,1,Newport Beach,SoCal 4,1863.48,1433.79,77,62,0
3/10/24,Sunday,2024,10,3,1,Tustin,SoCal 4,3868.19,3544.61,142,152,180
3/10/24,Sunday,2024,10,3,1,Westminster,SoCal 4,2006.12,0,70,0,0
3/3/25,Monday,2025,10,3,1,Newport Beach,SoCal 4,2997.05,2289.42,146,115,0
3/3/25,Monday,2025,10,3,1,Tustin,SoCal 4,1904.88,2444.11,87,107,195
3/3/25,Monday,2025,10,3,1,Westminster,SoCal 4,1226.33,1593.34,57,73,0
3/4/25,Tuesday,2025,10,3,1,Carson,SoCal 4,2290.91,4109.76,116,144,0
3/4/25,Tuesday,2025,10,3,1,Costa Mesa,SoCal 4,1588.56,1955.32,64,87,198
3/4/25,Tuesday,2025,10,3,1,El Segundo,SoCal 4,2202,2860.25,96,143,183.25
3/4/25,Tuesday,2025,10,3,1,Five Points,SoCal 4,1095.96,1431,54,67,0
3/4/25,Tuesday,2025,10,3,1,Fountain Valley,SoCal 4,1944.97,2806.9,76,101,258
3/4/25,Tuesday,2025,10,3,1,LBX,SoCal 4,2792.92,3247.16,145,148,82.5
3/4/25,Tuesday,2025,10,3,1,Long Beach,SoCal 4,3832.18,3492.73,168,154,523
3/4/25,Tuesday,2025,10,3,1,Manhattan Beach,SoCal 4,3446.58,2840.68,100,113,1196
3/4/25,Tuesday,2025,10,3,1,Marina Del Rey,SoCal 4,2652.8,3113.74,69,105,1156.5
3/4/25,Tuesday,2025,10,3,1,Newport Beach,SoCal 4,3368.79,2267.44,123,107,824
3/3/25,Monday,2025,10,3,1,Carson,SoCal 4,2599.9,2427.49,115,114,0
3/3/25,Monday,2025,10,3,1,Costa Mesa,SoCal 4,2098.65,2567.73,91,97,458
3/3/25,Monday,2025,10,3,1,El Segundo,SoCal 4,2512.71,3344.55,119,113,0
3/3/25,Monday,2025,10,3,1,Five Points,SoCal 4,991.03,1454,60,79,0
3/3/25,Monday,2025,10,3,1,Fountain Valley,SoCal 4,1558.6,2336.94,72,90,174
3/3/25,Monday,2025,10,3,1,LBX,SoCal 4,2939.65,2740.01,132,156,174
3/3/25,Monday,2025,10,3,1,Long Beach,SoCal 4,2896.02,3242.28,146,142,139.99
3/3/25,Monday,2025,10,3,1,Manhattan Beach,SoCal 4,1797.2,2391.13,86,104,0
3/3/25,Monday,2025,10,3,1,Marina Del Rey,SoCal 4,2403.51,2018.55,99,95,245
3/4/25,Tuesday,2025,10,3,1,Tustin,SoCal 4,2253.14,3165.76,95,129,0
3/4/25,Tuesday,2025,10,3,1,Westminster,SoCal 4,2176.79,1552.73,65,71,750
3/5/25,Wednesday,2025,10,3,1,Carson,SoCal 4,3348.62,3003.16,110,120,868
3/5/25,Wednesday,2025,10,3,1,Costa Mesa,SoCal 4,1345.22,1592.49,74,78,0
3/5/25,Wednesday,2025,10,3,1,El Segundo,SoCal 4,2583.09,2942.95,91,142,733
3/5/25,Wednesday,2025,10,3,1,Five Points,SoCal 4,1453.75,881.44,69,42,0
3/5/25,Wednesday,2025,10,3,1,Fountain Valley,SoCal 4,2502.75,2284.31,68,92,997
3/5/25,Wednesday,2025,10,3,1,LBX,SoCal 4,3115.49,2207.97,129,113,686.5
3/5/25,Wednesday,2025,10,3,1,Long Beach,SoCal 4,3291.3,3077.98,123,142,0
3/5/25,Wednesday,2025,10,3,1,Manhattan Beach,SoCal 4,2796.45,2610.67,94,110,628
3/5/25,Wednesday,2025,10,3,1,Marina Del Rey,SoCal 4,2306,2870.3,79,88,506
3/5/25,Wednesday,2025,10,3,1,Newport Beach,SoCal 4,3157.65,2985.73,114,117,695
3/5/25,Wednesday,2025,10,3,1,Tustin,SoCal 4,1668.61,2548.91,69,98,0
3/5/25,Wednesday,2025,10,3,1,Westminster,SoCal 4,2069.6,1715.1,53,76,1065
3/6/25,Thursday,2025,10,3,1,Carson,SoCal 4,3975.47,3256.77,123,130,489.5
3/6/25,Thursday,2025,10,3,1,Costa Mesa,SoCal 4,1415.76,1976.7,63,84,0
3/6/25,Thursday,2025,10,3,1,El Segundo,SoCal 4,3308.74,3252.25,100,113,1077
3/6/25,Thursday,2025,10,3,1,Five Points,SoCal 4,840.7,1755.64,49,83,0
3/6/25,Thursday,2025,10,3,1,Fountain Valley,SoCal 4,1797.45,2079.22,88,79,0
3/6/25,Thursday,2025,10,3,1,LBX,SoCal 4,2927.77,3088.12,151,136,0
3/6/25,Thursday,2025,10,3,1,Long Beach,SoCal 4,4073.56,4824.45,172,190,330
3/6/25,Thursday,2025,10,3,1,Manhattan Beach,SoCal 4,3422.95,2545.57,98,104,675.5
3/6/25,Thursday,2025,10,3,1,Marina Del Rey,SoCal 4,2363.2,2460.58,76,110,135
3/6/25,Thursday,2025,10,3,1,Newport Beach,SoCal 4,3724.05,3190.63,146,135,651.5
3/6/25,Thursday,2025,10,3,1,Tustin,SoCal 4,3553.98,3644.56,106,121,947.75
3/6/25,Thursday,2025,10,3,1,Westminster,SoCal 4,1406.1,2739.17,71,116,0
3/7/25,Friday,2025,10,3,1,Carson,SoCal 4,3031.65,3166.12,110,143,0
3/7/25,Friday,2025,10,3,1,Costa Mesa,SoCal 4,2423.03,2175.24,81,97,685
3/7/25,Friday,2025,10,3,1,El Segundo,SoCal 4,2859.64,2624.78,105,108,0
3/7/25,Friday,2025,10,3,1,Five Points,SoCal 4,2147.49,1783.05,72,82,510
3/7/25,Friday,2025,10,3,1,Fountain Valley,SoCal 4,1957.36,2269.5,80,96,0
3/7/25,Friday,2025,10,3,1,LBX,SoCal 4,2879.53,4214.1,155,205,0
3/7/25,Friday,2025,10,3,1,Long Beach,SoCal 4,4311.83,4224.96,185,169,170
3/7/25,Friday,2025,10,3,1,Manhattan Beach,SoCal 4,3045.86,2859.82,128,123,0
3/7/25,Friday,2025,10,3,1,Marina Del Rey,SoCal 4,2424.33,2776.37,95,118,149.95
3/7/25,Friday,2025,10,3,1,Newport Beach,SoCal 4,3343.87,4409.98,148,156,340
3/7/25,Friday,2025,10,3,1,Tustin,SoCal 4,6037.33,2940.66,138,118,2996
3/7/25,Friday,2025,10,3,1,Westminster,SoCal 4,1926.98,2185.46,63,97,0
3/8/25,Saturday,2025,10,3,1,Carson,SoCal 4,2542.98,2057.43,97,76,195
3/8/25,Saturday,2025,10,3,1,Costa Mesa,SoCal 4,1724.79,2723.27,81,122,409
3/8/25,Saturday,2025,10,3,1,El Segundo,SoCal 4,1881.64,2105.31,76,82,0
3/8/25,Saturday,2025,10,3,1,Five Points,SoCal 4,1389.98,2020.32,62,87,0
3/8/25,Saturday,2025,10,3,1,Fountain Valley,SoCal 4,2599.99,2850.17,96,109,0
3/8/25,Saturday,2025,10,3,1,LBX,SoCal 4,4959.05,4567.91,220,221,0
3/8/25,Saturday,2025,10,3,1,Long Beach,SoCal 4,4497.16,4045.31,152,128,645
3/8/25,Saturday,2025,10,3,1,Manhattan Beach,SoCal 4,2492.88,2982.53,98,108,0
3/8/25,Saturday,2025,10,3,1,Marina Del Rey,SoCal 4,1816.02,2949.08,74,127,0
3/8/25,Saturday,2025,10,3,1,Newport Beach,SoCal 4,1967.14,2760.61,90,124,0
3/8/25,Saturday,2025,10,3,1,Tustin,SoCal 4,3862.44,3792.57,147,145,0
3/8/25,Saturday,2025,10,3,1,Westminster,SoCal 4,2265.83,2711.96,85,100,0
3/9/25,Sunday,2025,10,3,1,Carson,SoCal 4,2926.34,3335.64,106,129,0
3/9/25,Sunday,2025,10,3,1,Costa Mesa,SoCal 4,2121.57,3073.01,79,95,0
3/9/25,Sunday,2025,10,3,1,El Segundo,SoCal 4,1784.69,2049.08,70,87,0
3/9/25,Sunday,2025,10,3,1,Five Points,SoCal 4,1635.5,1883.52,79,78,0
3/9/25,Sunday,2025,10,3,1,Fountain Valley,SoCal 4,2250.94,2375.12,82,99,0
3/9/25,Sunday,2025,10,3,1,LBX,SoCal 4,3823.5,4054.57,189,186,170
3/9/25,Sunday,2025,10,3,1,Long Beach,SoCal 4,4048.28,4302.02,152,163,0
3/9/25,Sunday,2025,10,3,1,Manhattan Beach,SoCal 4,3497.25,3239.91,130,120,0
3/9/25,Sunday,2025,10,3,1,Marina Del Rey,SoCal 4,2731.95,2753.56,111,110,0
3/9/25,Sunday,2025,10,3,1,Newport Beach,SoCal 4,2309.19,1863.48,102,77,0
3/9/25,Sunday,2025,10,3,1,Tustin,SoCal 4,3944.66,3868.19,141,142,219
3/9/25,Sunday,2025,10,3,1,Westminster,SoCal 4,2227.5,2006.12,76,70,170
3/11/24,Monday,2024,11,3,1,Carson,SoCal 4,2951.42,2606.55,118,132,303
3/11/24,Monday,2024,11,3,1,Costa Mesa,SoCal 4,1651.02,1831.38,81,90,0
3/11/24,Monday,2024,11,3,1,El Segundo,SoCal 4,2678.04,3165.3,113,140,0
3/11/24,Monday,2024,11,3,1,Five Points,SoCal 4,1283.43,,67,,0
3/11/24,Monday,2024,11,3,1,Fountain Valley,SoCal 4,2207.21,3307.28,95,140,0
3/11/24,Monday,2024,11,3,1,LBX,SoCal 4,3772.83,,160,,718
3/11/24,Monday,2024,11,3,1,Long Beach,SoCal 4,3396.79,4325.45,155,185,0
3/11/24,Monday,2024,11,3,1,Manhattan Beach,SoCal 4,2719.27,2794.55,110,131,199
3/11/24,Monday,2024,11,3,1,Marina Del Rey,SoCal 4,2481.78,2578.96,97,131,0
3/11/24,Monday,2024,11,3,1,Newport Beach,SoCal 4,2683.25,3054.33,113,129,0
3/11/24,Monday,2024,11,3,1,Tustin,SoCal 4,1945.52,4112.63,87,124,0
3/11/24,Monday,2024,11,3,1,Westminster,SoCal 4,1329.61,0,57,0,0
3/12/24,Tuesday,2024,11,3,1,Carson,SoCal 4,3120.66,2282.94,115,118,563
3/12/24,Tuesday,2024,11,3,1,Costa Mesa,SoCal 4,1368.61,2427.54,72,109,0
3/12/24,Tuesday,2024,11,3,1,El Segundo,SoCal 4,3371.79,3061.8,118,115,330
3/12/24,Tuesday,2024,11,3,1,Five Points,SoCal 4,1435.47,,64,,0
3/12/24,Tuesday,2024,11,3,1,Fountain Valley,SoCal 4,2127.11,2271.88,95,112,320
3/12/24,Tuesday,2024,11,3,1,LBX,SoCal 4,2710.36,,130,,199
3/12/24,Tuesday,2024,11,3,1,Long Beach,SoCal 4,3573.87,2665.99,154,121,199
3/12/24,Tuesday,2024,11,3,1,Manhattan Beach,SoCal 4,3231.67,2747.2,148,115,0
3/12/24,Tuesday,2024,11,3,1,Marina Del Rey,SoCal 4,2771.2,2373.15,98,70,657.5
3/12/24,Tuesday,2024,11,3,1,Newport Beach,SoCal 4,3547.45,2690.8,122,127,820
3/12/24,Tuesday,2024,11,3,1,Tustin,SoCal 4,4298.82,4749.09,96,101,1875
3/12/24,Tuesday,2024,11,3,1,Westminster,SoCal 4,1410.88,0,67,0,0
3/13/24,Wednesday,2024,11,3,1,Carson,SoCal 4,2784.01,2495.9,121,110,0
3/13/24,Wednesday,2024,11,3,1,Costa Mesa,SoCal 4,2942.05,2052.13,102,105,967.5
3/13/24,Wednesday,2024,11,3,1,El Segundo,SoCal 4,3752,3824.95,127,143,1050
3/13/24,Wednesday,2024,11,3,1,Five Points,SoCal 4,1539.02,,75,,0
3/13/24,Wednesday,2024,11,3,1,Fountain Valley,SoCal 4,1667.61,2592.36,73,137,0
3/13/24,Wednesday,2024,11,3,1,LBX,SoCal 4,3705.95,,182,,0
3/13/24,Wednesday,2024,11,3,1,Long Beach,SoCal 4,4232.22,4172.2,161,168,199
3/13/24,Wednesday,2024,11,3,1,Manhattan Beach,SoCal 4,3409.76,3353.95,117,154,684.5
3/13/24,Wednesday,2024,11,3,1,Marina Del Rey,SoCal 4,2666.72,2792.39,103,119,210
3/13/24,Wednesday,2024,11,3,1,Newport Beach,SoCal 4,5137.12,3017.3,155,132,1520
3/13/24,Wednesday,2024,11,3,1,Tustin,SoCal 4,2523.98,2918.91,87,121,425.5
3/13/24,Wednesday,2024,11,3,1,Westminster,SoCal 4,1484.09,0,74,0,0
3/14/24,Thursday,2024,11,3,1,Carson,SoCal 4,2557.82,3702.11,114,144,0
3/14/24,Thursday,2024,11,3,1,Costa Mesa,SoCal 4,1714.52,2345.93,79,108,0
3/14/24,Thursday,2024,11,3,1,El Segundo,SoCal 4,3628.74,3004.97,124,138,703
3/14/24,Thursday,2024,11,3,1,Five Points,SoCal 4,1688.65,,75,,0
3/14/24,Thursday,2024,11,3,1,Fountain Valley,SoCal 4,2063.35,3672.13,80,140,0
3/14/24,Thursday,2024,11,3,1,LBX,SoCal 4,3784.3,,170,,320
3/14/24,Thursday,2024,11,3,1,Long Beach,SoCal 4,5636.11,4769.93,161,193,2189
3/14/24,Thursday,2024,11,3,1,Manhattan Beach,SoCal 4,4003.6,3676.49,144,180,599
3/14/24,Thursday,2024,11,3,1,Marina Del Rey,SoCal 4,2596.53,2771.67,102,116,0
3/14/24,Thursday,2024,11,3,1,Newport Beach,SoCal 4,2749.96,3561.41,139,137,0
3/14/24,Thursday,2024,11,3,1,Tustin,SoCal 4,3776.88,6364.56,133,137,0
3/14/24,Thursday,2024,11,3,1,Westminster,SoCal 4,1411.89,0,67,0,0
3/15/24,Friday,2024,11,3,1,Carson,SoCal 4,2871.22,3099.59,121,131,0
3/15/24,Friday,2024,11,3,1,Costa Mesa,SoCal 4,2472.05,2873.56,90,105,558
3/15/24,Friday,2024,11,3,1,El Segundo,SoCal 4,2882.07,3045.2,129,146,0
3/15/24,Friday,2024,11,3,1,Five Points,SoCal 4,1940.63,,96,,0
3/15/24,Friday,2024,11,3,1,Fountain Valley,SoCal 4,2397.9,4249.81,106,168,0
3/15/24,Friday,2024,11,3,1,LBX,SoCal 4,4649.59,,163,,1324
3/15/24,Friday,2024,11,3,1,Long Beach,SoCal 4,4149.08,4189.27,175,168,0
3/15/24,Friday,2024,11,3,1,Manhattan Beach,SoCal 4,3336.75,3203.95,138,155,126
3/15/24,Friday,2024,11,3,1,Marina Del Rey,SoCal 4,1925.63,2910.54,89,122,0
3/15/24,Friday,2024,11,3,1,Newport Beach,SoCal 4,3045.78,3353.58,129,131,0
3/15/24,Friday,2024,11,3,1,Tustin,SoCal 4,2894.96,3165.83,109,128,320
3/15/24,Friday,2024,11,3,1,Westminster,SoCal 4,2147.17,0,69,0,0
3/16/24,Saturday,2024,11,3,1,Carson,SoCal 4,3591.65,3462.44,118,116,510
3/16/24,Saturday,2024,11,3,1,Costa Mesa,SoCal 4,1723.82,2728.35,74,130,0
3/16/24,Saturday,2024,11,3,1,El Segundo,SoCal 4,2339.59,3348.21,80,105,320
3/16/24,Saturday,2024,11,3,1,Five Points,SoCal 4,2272.64,,90,,199
3/16/24,Saturday,2024,11,3,1,Fountain Valley,SoCal 4,2448.56,4045.99,101,162,0
3/16/24,Saturday,2024,11,3,1,LBX,SoCal 4,3511.75,,184,,0
3/16/24,Saturday,2024,11,3,1,Long Beach,SoCal 4,4025.13,4857.1,157,191,0
3/16/24,Saturday,2024,11,3,1,Manhattan Beach,SoCal 4,3868.64,5152.41,145,190,199
3/16/24,Saturday,2024,11,3,1,Marina Del Rey,SoCal 4,2039.23,2421.58,96,108,0
3/16/24,Saturday,2024,11,3,1,Newport Beach,SoCal 4,1698.92,2528.17,73,100,0
3/16/24,Saturday,2024,11,3,1,Tustin,SoCal 4,4508.59,3817.6,152,153,320
3/16/24,Saturday,2024,11,3,1,Westminster,SoCal 4,2070.4,0,84,0,0
3/17/24,Sunday,2024,11,3,1,Carson,SoCal 4,2664.11,2680.28,106,101,0
3/17/24,Sunday,2024,11,3,1,Costa Mesa,SoCal 4,2723.78,2733.18,115,106,0
3/17/24,Sunday,2024,11,3,1,El Segundo,SoCal 4,2760.9,3481.42,93,131,320
3/17/24,Sunday,2024,11,3,1,Five Points,SoCal 4,1467.15,,63,,0
3/17/24,Sunday,2024,11,3,1,Fountain Valley,SoCal 4,2482.22,3693.3,104,153,0
3/17/24,Sunday,2024,11,3,1,LBX,SoCal 4,4845.6,,229,,0
3/17/24,Sunday,2024,11,3,1,Long Beach,SoCal 4,4129.36,4954.95,159,178,0
3/17/24,Sunday,2024,11,3,1,Manhattan Beach,SoCal 4,4214.91,4646.49,142,164,370
3/17/24,Sunday,2024,11,3,1,Marina Del Rey,SoCal 4,2608.95,2975.23,107,131,0
3/17/24,Sunday,2024,11,3,1,Newport Beach,SoCal 4,1658.06,2963.19,69,113,0
3/17/24,Sunday,2024,11,3,1,Tustin,SoCal 4,3205.56,0,129,0,160
3/17/24,Sunday,2024,11,3,1,Westminster,SoCal 4,1906.3,0,67,0,0
3/12/25,Wednesday,2025,11,3,1,Carson,SoCal 4,4498.86,2784.01,120,121,1668
3/12/25,Wednesday,2025,11,3,1,Five Points,SoCal 4,1751.35,1539.02,66,75,0
3/12/25,Wednesday,2025,11,3,1,Fountain Valley,SoCal 4,1741.33,1667.61,77,73,0
3/12/25,Wednesday,2025,11,3,1,LBX,SoCal 4,2596.98,3705.95,141,182,0
3/12/25,Wednesday,2025,11,3,1,Long Beach,SoCal 4,3203.46,4232.22,142,161,305
3/12/25,Wednesday,2025,11,3,1,Manhattan Beach,SoCal 4,3411.69,3409.76,81,117,1792
3/12/25,Wednesday,2025,11,3,1,Marina Del Rey,SoCal 4,2054.1,2666.72,61,103,610
3/12/25,Wednesday,2025,11,3,1,Newport Beach,SoCal 4,3127.95,5137.12,114,155,364
3/12/25,Wednesday,2025,11,3,1,Tustin,SoCal 4,4172.34,2523.98,103,87,1898.99
3/12/25,Wednesday,2025,11,3,1,Westminster,SoCal 4,2119.9,1484.09,75,74,431.3
3/13/25,Thursday,2025,11,3,1,Carson,SoCal 4,2805.89,2557.82,113,114,0
3/13/25,Thursday,2025,11,3,1,Costa Mesa,SoCal 4,1883.48,1714.52,74,79,0
3/11/25,Tuesday,2025,11,3,1,Carson,SoCal 4,3080.54,3120.66,121,115,442
3/11/25,Tuesday,2025,11,3,1,Costa Mesa,SoCal 4,1473,1368.61,63,72,270
3/11/25,Tuesday,2025,11,3,1,El Segundo,SoCal 4,2626.27,3371.79,87,118,804.5
3/11/25,Tuesday,2025,11,3,1,LBX,SoCal 4,2384.54,2710.36,109,130,219
3/11/25,Tuesday,2025,11,3,1,Long Beach,SoCal 4,2795.3,3573.87,137,154,49
3/11/25,Tuesday,2025,11,3,1,Manhattan Beach,SoCal 4,2902.19,3231.67,104,148,931.25
3/11/25,Tuesday,2025,11,3,1,Marina Del Rey,SoCal 4,1920.9,2771.2,81,98,245
3/11/25,Tuesday,2025,11,3,1,Newport Beach,SoCal 4,2722.81,3547.45,112,122,539
3/11/25,Tuesday,2025,11,3,1,Tustin,SoCal 4,4653.74,4298.82,97,96,2561.25
3/11/25,Tuesday,2025,11,3,1,Westminster,SoCal 4,2646.76,1410.88,70,67,1278
3/12/25,Wednesday,2025,11,3,1,Costa Mesa,SoCal 4,1748.48,2942.05,83,102,0
3/12/25,Wednesday,2025,11,3,1,El Segundo,SoCal 4,2164.4,3752,83,127,0
3/13/25,Thursday,2025,11,3,1,El Segundo,SoCal 4,3553.24,3628.74,144,124,455.5
3/13/25,Thursday,2025,11,3,1,Five Points,SoCal 4,1324.55,1688.65,64,75,0
3/13/25,Thursday,2025,11,3,1,Fountain Valley,SoCal 4,1020.57,2063.35,72,80,2860.5
3/13/25,Thursday,2025,11,3,1,LBX,SoCal 4,2706.8,3784.3,126,170,0
3/13/25,Thursday,2025,11,3,1,Long Beach,SoCal 4,3135.3,5636.11,153,161,258
3/13/25,Thursday,2025,11,3,1,Manhattan Beach,SoCal 4,2291.44,4003.6,104,144,0
3/13/25,Thursday,2025,11,3,1,Marina Del Rey,SoCal 4,2298.82,2596.53,70,102,348
3/13/25,Thursday,2025,11,3,1,Newport Beach,SoCal 4,3849.33,2749.96,142,139,662
3/13/25,Thursday,2025,11,3,1,Tustin,SoCal 4,3744.71,3776.88,106,133,588
3/13/25,Thursday,2025,11,3,1,Westminster,SoCal 4,1877.99,1411.89,80,67,165
3/14/25,Friday,2025,11,3,1,Carson,SoCal 4,4031.79,2871.22,124,121,673
3/14/25,Friday,2025,11,3,1,Costa Mesa,SoCal 4,2087.04,2472.05,71,90,340
3/14/25,Friday,2025,11,3,1,El Segundo,SoCal 4,3849.88,2882.07,114,129,970
3/14/25,Friday,2025,11,3,1,Five Points,SoCal 4,1351.89,1940.63,68,96,148
3/14/25,Friday,2025,11,3,1,Fountain Valley,SoCal 4,1660.17,2397.9,76,106,0
3/10/25,Monday,2025,11,3,1,Carson,SoCal 4,3184.05,2951.42,134,118,0
3/10/25,Monday,2025,11,3,1,Costa Mesa,SoCal 4,1578.31,1651.02,65,81,0
3/10/25,Monday,2025,11,3,1,El Segundo,SoCal 4,2294.46,2678.04,86,113,608
3/10/25,Monday,2025,11,3,1,Five Points,SoCal 4,1440.39,1283.43,76,67,0
3/10/25,Monday,2025,11,3,1,Fountain Valley,SoCal 4,1632.87,2207.21,64,95,190
3/10/25,Monday,2025,11,3,1,LBX,SoCal 4,3022.2,3772.83,135,160,165
3/10/25,Monday,2025,11,3,1,Long Beach,SoCal 4,3656.13,3396.79,171,155,170
3/10/25,Monday,2025,11,3,1,Manhattan Beach,SoCal 4,2251.75,2719.27,96,110,0
3/10/25,Monday,2025,11,3,1,Marina Del Rey,SoCal 4,2058.05,2481.78,74,97,490
3/10/25,Monday,2025,11,3,1,Newport Beach,SoCal 4,3274.93,2683.25,135,113,788
3/10/25,Monday,2025,11,3,1,Tustin,SoCal 4,2588.64,1945.52,90,87,160
3/10/25,Monday,2025,11,3,1,Westminster,SoCal 4,1235.88,1329.61,61,57,0
3/11/25,Tuesday,2025,11,3,1,Five Points,SoCal 4,1033.37,1435.47,50,64,148
3/11/25,Tuesday,2025,11,3,1,Fountain Valley,SoCal 4,2268.8,2127.11,81,95,319
3/14/25,Friday,2025,11,3,1,LBX,SoCal 4,3600.06,4649.59,144,163,195
3/14/25,Friday,2025,11,3,1,Long Beach,SoCal 4,3152.48,4149.08,137,175,0
3/14/25,Friday,2025,11,3,1,Manhattan Beach,SoCal 4,3052.69,3336.75,126,138,0
3/14/25,Friday,2025,11,3,1,Marina Del Rey,SoCal 4,2389.71,1925.63,99,89,234
3/14/25,Friday,2025,11,3,1,Newport Beach,SoCal 4,4123.25,3045.78,136,129,1393.5
3/14/25,Friday,2025,11,3,1,Tustin,SoCal 4,2737.72,2894.96,108,109,190
3/14/25,Friday,2025,11,3,1,Westminster,SoCal 4,1565.75,2147.17,64,69,0
3/15/25,Saturday,2025,11,3,1,Carson,SoCal 4,2862.77,3591.65,112,118,170
3/15/25,Saturday,2025,11,3,1,Costa Mesa,SoCal 4,1850.54,1723.82,76,74,170
3/15/25,Saturday,2025,11,3,1,El Segundo,SoCal 4,2305.84,2339.59,75,80,340
3/15/25,Saturday,2025,11,3,1,Five Points,SoCal 4,1541.95,2272.64,70,90,135
3/15/25,Saturday,2025,11,3,1,Fountain Valley,SoCal 4,2439.17,2448.56,101,101,0
3/15/25,Saturday,2025,11,3,1,LBX,SoCal 4,4631.69,3511.75,180,184,0
3/15/25,Saturday,2025,11,3,1,Long Beach,SoCal 4,3714.27,4025.13,144,157,0
3/15/25,Saturday,2025,11,3,1,Manhattan Beach,SoCal 4,4115.34,3868.64,144,145,406.5
3/15/25,Saturday,2025,11,3,1,Marina Del Rey,SoCal 4,2145.52,2039.23,89,96,0
3/15/25,Saturday,2025,11,3,1,Newport Beach,SoCal 4,2253.78,1698.92,87,73,0
3/15/25,Saturday,2025,11,3,1,Tustin,SoCal 4,3500.65,4508.59,133,152,170
3/15/25,Saturday,2025,11,3,1,Westminster,SoCal 4,1676.5,2070.4,73,84,0
3/16/25,Sunday,2025,11,3,1,Carson,SoCal 4,2794.57,2664.11,103,106,170
3/16/25,Sunday,2025,11,3,1,Costa Mesa,SoCal 4,2357.44,2723.78,88,115,170
3/16/25,Sunday,2025,11,3,1,El Segundo,SoCal 4,2230.1,2760.9,77,93,0
3/16/25,Sunday,2025,11,3,1,Five Points,SoCal 4,2108.42,1467.15,93,63,170
3/16/25,Sunday,2025,11,3,1,Fountain Valley,SoCal 4,2126.56,2482.22,89,104,0
3/16/25,Sunday,2025,11,3,1,LBX,SoCal 4,4589.59,4845.6,200,229,308
3/16/25,Sunday,2025,11,3,1,Long Beach,SoCal 4,4520.68,4129.36,179,159,0
3/16/25,Sunday,2025,11,3,1,Manhattan Beach,SoCal 4,3556,4214.91,105,142,340
3/16/25,Sunday,2025,11,3,1,Marina Del Rey,SoCal 4,2095.49,2608.95,89,107,0
3/16/25,Sunday,2025,11,3,1,Newport Beach,SoCal 4,2136.93,1658.06,87,69,0
3/16/25,Sunday,2025,11,3,1,Tustin,SoCal 4,3515,3205.56,131,129,0
3/16/25,Sunday,2025,11,3,1,Westminster,SoCal 4,1958.95,1906.3,71,67,0
3/18/24,Monday,2024,12,3,1,Carson,SoCal 4,2783.97,2754.66,111,123,0
3/18/24,Monday,2024,12,3,1,Costa Mesa,SoCal 4,1456.23,1699.56,72,83,0
3/18/24,Monday,2024,12,3,1,El Segundo,SoCal 4,3343.78,2766.12,128,114,160
3/18/24,Monday,2024,12,3,1,Five Points,SoCal 4,1361.3,,75,,0
3/18/24,Monday,2024,12,3,1,Fountain Valley,SoCal 4,1892.71,2671.03,74,117,18.5
3/18/24,Monday,2024,12,3,1,LBX,SoCal 4,2661.98,,143,,66
3/18/24,Monday,2024,12,3,1,Long Beach,SoCal 4,3662.37,3120.11,170,164,37.5
3/18/24,Monday,2024,12,3,1,Manhattan Beach,SoCal 4,2933.73,2366.86,118,124,359
3/18/24,Monday,2024,12,3,1,Marina Del Rey,SoCal 4,1949.21,2134.99,86,97,0
3/18/24,Monday,2024,12,3,1,Newport Beach,SoCal 4,4560.94,3560.64,122,133,1248
3/18/24,Monday,2024,12,3,1,Tustin,SoCal 4,2208.88,1207.29,95,59,0
3/18/24,Monday,2024,12,3,1,Westminster,SoCal 4,1262.8,0,58,0,0
3/19/24,Tuesday,2024,12,3,1,Carson,SoCal 4,2759.88,2757.86,117,108,0
3/19/24,Tuesday,2024,12,3,1,Costa Mesa,SoCal 4,2145.91,2282.3,99,84,19
3/19/24,Tuesday,2024,12,3,1,El Segundo,SoCal 4,2199.55,3440.37,110,124,16.5
3/19/24,Tuesday,2024,12,3,1,Five Points,SoCal 4,1432.02,,67,,0
